stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,Class
25,9993,9994,2.38,3.25,2.75,0
25,9986,10000,2.9,3.4,2.2,1
25,6351,9985,4.5,3.5,1.7,2
25,10001,8571,2.1,3.25,3.25,1
25,9984,8203,1.83,3.3,4,2
26,8342,10000,1.53,4,6,1
26,8635,9984,1.25,5,10,1
26,9985,9987,2.2,3.3,3.25,2
26,9997,6351,1.91,3.4,4,0
26,9994,9986,1.44,4.2,7.5,0
26,8571,9991,3.25,3.3,2.2,2
26,8203,10001,2.1,3.3,3.5,1
26,9989,9993,2.25,3.25,3.2,0
27,8342,9994,1.57,3.6,5.5,1
27,9991,9985,1.9,3.3,3.8,1
27,9987,8203,1.5,3.8,6,1
27,9993,8571,2.3,3.2,2.9,1
27,10000,9989,1.62,3.6,5,0
27,9986,9997,2.1,3.2,3.25,1
27,6351,9984,2.5,3.2,2.6,0
27,10001,8635,4.75,3.4,1.7,1
28,8635,9987,1.8,3.6,4.2,0
28,9985,8342,2.15,3.25,3.4,0
28,9997,9993,2.3,3.2,3.1,1
28,9994,10000,1.73,3.5,5,1
28,8571,9986,2.1,3.25,3.6,1
28,8203,9991,2.8,3.25,2.5,0
28,9989,6351,1.91,3.4,4,0
28,9984,10001,2,3.3,3.75,2
29,8342,8571,1.33,4.75,9.5,1
29,9991,9984,1.5,4.2,6.5,1
29,9987,10001,1.36,4.75,8.5,2
29,9993,8203,2.3,3.2,3.2,0
29,10000,9997,1.91,3.4,4,2
29,9986,9985,5,3.6,1.7,2
29,9994,9989,1.62,3.75,5.5,0
29,6351,8635,6,4,1.53,0
3,8635,9993,1.33,5,9,1
3,9985,9994,1.53,3.8,6.5,0
3,9991,6351,1.33,5,9,1
3,9987,9986,1.44,4.33,7,1
3,8571,9997,1.91,3.4,4,1
3,8203,9989,1.91,3.4,4,1
3,10001,10000,2.2,3.25,3.3,0
3,9984,8342,5,3.75,1.67,1
30,8635,9991,1.75,3.6,4.2,1
30,9985,9993,1.3,4.5,10,1
30,9997,9994,3.3,3.3,2.05,2
30,8571,10000,2,3.3,3.5,0
30,8203,6351,1.57,3.75,5.25,1
30,9989,8342,3.75,3.5,1.85,0
30,10001,9986,1.45,4,6.5,0
30,9984,9987,3.3,3.3,2.05,2
4,8342,8203,1.62,3.6,5.75,2
4,9993,10001,2.25,3.25,3.2,0
4,9997,9985,3.3,3.3,2.15,1
4,10000,9984,2,3.4,3.6,1
4,9986,9991,3.5,3.4,2.05,2
4,9994,8635,5.5,3.75,1.62,2
4,9989,8571,2.5,3.3,2.75,2
4,6351,9987,5.25,3.6,1.67,2
5,8635,10000,1.25,5.25,10,0
5,9985,8571,1.75,3.3,4.5,1
5,9991,9993,1.53,3.6,6,1
5,9987,9989,1.25,5,11,1
5,9986,6351,1.73,3.3,4.75,1
5,8203,9997,1.75,3.3,4.5,0
5,10001,8342,2.8,3.2,2.38,2
5,9984,9994,2.2,3.1,3.2,0
6,8342,9987,2.4,3.3,2.9,0
6,9985,9984,1.5,4,7,1
6,9993,9986,1.83,3.5,4.33,1
6,9997,8635,4.75,3.6,1.73,2
6,10000,6351,1.4,4.5,8,0
6,9994,10001,2.3,3.3,3.1,1
6,8571,8203,2.2,3.3,3.25,1
6,9989,9991,5,3.75,1.67,0
7,8635,8571,1.3,5,9.5,1
7,9991,10000,1.6,3.7,5.75,1
7,9987,9994,1.36,4.75,8,1
7,9986,8342,4,3.4,1.83,2
7,8203,9985,3,3.4,2.3,1
7,6351,9993,3,3.4,2.3,2
7,10001,9989,2.25,3.4,3,1
7,9984,9997,2.1,3.4,3.4,1
8,8342,6351,1.2,6,10,1
8,9985,9986,1.4,4,7,1
8,9997,9987,4.33,3.6,1.8,2
8,10000,9993,2.05,3.4,3.5,1
8,9994,9991,3.2,3.4,2.2,1
8,8571,10001,1.95,3.3,4,2
8,8203,9984,1.91,3.4,4,0
8,9989,8635,6.5,3.9,1.44,0
9,8635,8203,1.33,4.5,8,1
9,9991,9997,1.5,4,7,1
9,9987,10000,1.53,4,6,1
9,9993,8342,3.6,3.3,1.91,1
9,9986,9989,2.1,3.3,3.5,2
9,6351,9994,3.5,3.3,2.1,2
9,10001,9985,3.4,3.25,2.15,2
9,9984,8571,2.25,3.25,3.2,1
1,1773,8635,7,4,1.5,1
1,9998,9985,5,3.5,1.73,0
1,9987,9993,1.44,4.33,7,1
1,9991,9984,1.57,3.8,6,2
1,9994,10000,2.2,3.3,3.3,0
1,8571,9989,1.75,3.6,4.6,0
1,8203,9997,1.67,3.8,5,1
1,8342,10001,1.44,4.33,7,1
10,8342,9991,1.85,3.5,4.2,1
10,8635,9985,1.75,3.6,4.75,1
10,9997,9993,2.63,3.5,2.5,2
10,10000,9989,1.73,3.5,5,2
10,1773,10001,2.3,3.3,3.1,0
10,9994,9987,3,3.4,2.3,1
10,8203,9984,2.2,3.3,3.3,2
10,9998,8571,2,3.5,3.6,1
11,9985,10000,1.53,4,6,1
11,9987,9998,1.73,3.75,4.5,1
11,9991,9994,1.5,4,6.5,1
11,9993,8203,2.1,3.4,3.4,0
11,8571,8342,4,3.4,1.91,1
11,9989,9997,1.67,3.75,5,2
11,10001,8635,6,3.75,1.57,2
11,9984,1773,1.57,3.75,6,1
12,8342,9987,1.75,3.6,4.75,2
12,8635,9989,1.18,6.5,16,1
12,9997,9985,4.5,3.75,1.75,0
12,10000,9984,2.1,3.4,3.4,0
12,1773,9993,2.6,3.4,2.6,1
12,9994,8571,2.1,3.3,3.5,2
12,8203,10001,1.91,3.5,4,1
12,9998,9991,3,3.4,2.3,0
13,9985,8342,2.3,3.4,3,1
13,9987,8571,1.62,3.6,6,0
13,9991,8203,1.44,4.2,7.5,1
13,9993,9998,,,,1
13,10000,9997,1.73,3.5,5,0
13,9989,1773,1.83,3.4,4.5,1
13,10001,9994,2.3,3.25,3.1,2
13,9984,8635,4.5,3.5,1.8,1
14,8342,9984,1.62,3.75,5.5,1
14,8635,9997,1.17,7,16,1
14,9987,10001,1.4,4.5,8,1
14,1773,9985,4.75,3.6,1.75,2
14,9994,9993,1.91,3.6,3.8,0
14,8571,9991,3.1,3.5,2.2,2
14,8203,10000,2.1,3.3,3.5,0
14,9998,9989,1.8,3.5,4.5,1
15,9985,8203,1.4,4.33,8.5,1
15,9991,9987,2,3.5,3.6,1
15,9993,8571,2.15,3.4,3.3,2
15,9997,1773,1.91,3.5,4,1
15,10000,8635,5.25,3.75,1.65,2
15,9989,8342,4.75,3.5,1.75,2
15,10001,9998,2.4,3.4,2.8,1
15,9984,9994,1.91,3.4,4,0
16,8635,1773,1.14,8,15,0
16,9985,9991,2.1,3.2,3.6,0
16,9993,9987,3.2,3.4,2.2,1
16,9997,9998,2.3,3.25,3.1,2
16,10000,9994,2,3.3,3.8,0
16,9989,8203,2.25,3.2,3.25,0
16,10001,8342,5,3.5,1.73,2
16,9984,8571,1.91,3.3,4.2,2
17,8342,9997,1.25,6,10,1
17,9987,9989,1.4,4.5,8,1
17,1773,10000,2.9,3.3,2.4,0
17,9994,9985,3,3.5,2.25,0
17,8571,10001,1.73,3.75,4.5,1
17,8203,8635,5.5,4.2,1.55,1
17,9998,9984,2.1,3.4,3.4,2
17,9991,9993,1.33,5,9,2
18,8635,9994,1.3,5,10,1
18,9985,9987,1.91,3.4,4,0
18,9997,8203,2.4,3.4,2.8,0
18,10000,9998,2.05,3.4,3.5,2
18,1773,8342,6,3.8,1.57,1
18,9989,8571,2.6,3.2,2.7,1
18,10001,9993,3.2,3.25,2.25,1
18,9984,9991,3.2,3.4,2.2,2
19,8342,10000,1.4,4.5,8,1
19,9987,9984,1.73,3.5,5,1
19,9991,10001,1.25,5.5,12,1
19,9993,9989,1.73,3.5,5,0
19,9994,9997,1.67,3.75,5,0
19,8571,9985,2.9,3.3,2.4,1
19,8203,1773,1.7,3.6,5,0
19,9998,8635,5,3.75,1.67,0
2,8635,8203,1.4,4.5,8,1
2,9985,9994,1.57,3.8,6,1
2,9993,9991,3.3,3.4,2.15,0
2,9997,8342,5.75,4,1.57,0
2,10000,1773,1.73,3.5,5,1
2,9989,9987,4.33,3.5,1.83,0
2,10001,8571,2,3.4,3.75,0
2,9984,9998,1.95,3.5,3.8,0
20,8635,8342,1.73,3.5,5,1
20,9985,9993,1.44,4.2,7.5,1
20,9997,8571,2.9,3.3,2.4,0
20,10000,9987,2.9,3.3,2.38,0
20,1773,9994,2.75,3.3,2.5,0
20,8203,9998,2,3.5,3.6,1
20,9989,9991,5,3.75,1.67,1
20,9984,10001,1.67,3.75,5,1
21,8342,8203,1.44,4.33,7,2
21,9987,9997,1.33,5,9,1
21,9991,10000,1.4,4.5,8,0
21,9993,9984,2.3,3.3,3.1,1
21,9994,9989,1.67,3.8,5,1
21,8571,8635,4,3.5,1.91,2
21,9998,1773,1.62,3.8,5.5,0
21,10001,9985,4.2,3.5,1.85,0
22,8342,9994,1.53,4,6,1
22,8635,9991,1.57,4,5.5,1
22,9985,9998,1.44,4.33,7,1
22,9997,10001,2.1,3.4,3.4,2
22,1773,8571,3,3.4,2.3,2
22,8203,9987,2.63,3.3,2.63,1
22,9989,9984,2.8,3.25,2.5,0
22,10000,9993,2,3.4,3.75,1
23,9987,1773,1.33,5,9,1
23,9991,9997,1.29,5.25,8,1
23,9993,8635,5.5,3.75,1.62,0
23,9994,8203,2.1,3.4,3.4,1
23,8571,10000,2,3.3,3.75,0
23,9998,8342,3.5,3.5,2,2
23,10001,9989,2.1,3.3,3.5,2
23,9984,9985,2.9,3.25,2.4,2
24,8342,9993,1.4,4.33,8.5,1
24,8635,9987,1.44,4.33,7,1
24,9997,9984,2.9,3.3,2.4,2
24,10000,10001,1.67,3.75,5,1
24,9994,9998,1.91,3.5,4,1
24,8203,8571,2,3.4,3.75,0
24,9989,9985,4.33,3.5,1.83,2
24,1773,9991,6,4,1.53,2
25,9985,8635,3.2,3.25,2.25,2
25,9987,9994,1.6,3.6,6,2
25,9991,8342,1.91,3.4,4,2
25,9993,9997,1.57,3.75,6,1
25,8571,9998,1.91,3.4,4,0
25,9989,10000,2.8,3.25,2.5,1
25,10001,1773,1.91,3.4,4,2
25,9984,8203,2.1,3.4,3.4,1
26,8342,8571,1.4,4.33,8.5,1
26,8635,10001,1.13,8.5,17,1
26,9997,9989,2.25,3.4,3.1,0
26,10000,9985,2.8,3.3,2.5,1
26,1773,9984,3,3.4,2.3,2
26,9994,9991,3.4,3.4,2.1,0
26,8203,9993,1.83,3.5,4.33,1
26,9998,9987,3,3.4,2.3,2
27,9985,9997,1.29,5,11,0
27,9987,8342,2.2,3.4,3.2,1
27,9993,1773,1.62,3.8,5.5,1
27,8571,9994,2,3.4,3.75,2
27,9989,8635,6,4.33,1.5,0
27,10001,8203,2.75,3.3,2.5,2
27,9984,10000,2.4,3.25,2.9,1
27,9991,9998,1.4,4.33,8,1
28,8342,9985,1.83,3.6,4.2,1
28,8635,9984,1.29,5.25,10,1
28,9997,10000,3.4,3.4,2.1,1
28,1773,9989,2.2,3.4,3.2,0
28,9994,10001,1.44,4.2,7.5,1
28,8571,9987,2.7,3.4,2.5,1
28,8203,9991,2.7,3.4,2.5,2
28,9998,9993,,,,1
29,9985,1773,1.25,6,10,1
29,9991,8571,1.44,4.33,7,1
29,9993,9994,2.75,3.2,2.6,0
29,9997,8635,9.5,4.75,1.33,0
29,10000,8203,2.1,3.3,3.5,1
29,9989,9998,2.1,3.3,3.5,0
29,10001,9987,5,3.8,1.67,1
29,9984,8342,4.2,3.5,1.85,2
3,8342,1773,1.22,6,12,1
3,9987,10000,1.5,4.2,6.5,0
3,9991,9985,2.1,3.5,3.3,1
3,9993,10001,2,3.5,3.6,1
3,9994,8635,4.5,3.75,1.75,2
3,8571,9984,2.2,3.3,3.25,1
3,8203,9989,1.8,3.5,4.5,1
3,9998,9997,1.91,3.4,4,1
30,8342,9989,1.29,5,9,1
30,8635,10000,1.2,6.5,9.5,1
30,9987,9991,2.5,3.2,2.63,1
30,1773,9997,2.25,3.3,2.88,1
30,9994,9984,2.2,3.25,3,1
30,8571,9993,1.91,3.4,3.6,1
30,8203,9985,2.63,3.2,2.5,2
30,9998,10001,1.83,3.5,3.75,1
4,9985,8571,1.53,3.8,6.75,1
4,9997,9994,2.8,3.3,2.5,2
4,10000,8342,2.63,3.5,2.5,0
4,1773,8203,3.1,3.3,2.3,2
4,9989,9993,2.2,3.3,3.3,0
4,10001,9991,3.4,3.4,2.1,2
4,9984,9987,3.3,3.3,2.2,1
4,8635,9998,1.33,5,9,0
5,8342,8635,2.3,3.4,3,0
5,9987,8203,1.73,3.6,4.75,0
5,9991,9989,1.36,4.75,8,1
5,9993,9985,3,3.5,2.25,0
5,9994,1773,1.62,3.75,5.5,2
5,8571,9997,1.57,4,5.5,1
5,9998,10000,2.1,3.5,3.3,1
5,10001,9984,2.2,3.4,3.2,2
6,8635,8571,1.33,5,9,1
6,9985,10001,1.36,4.75,8.5,1
6,9997,9987,3.8,3.6,1.91,2
6,10000,9991,2.63,3.4,2.6,2
6,1773,9998,2.4,3.4,2.8,1
6,8203,8342,2.75,3.3,2.5,2
6,9984,9993,1.83,3.5,4.33,1
6,9989,9994,2.5,3.3,2.8,0
7,9987,9985,2.25,3.5,3,1
7,9991,8635,2.5,3.3,2.8,2
7,9993,10000,2.2,3.4,3.2,1
7,9994,8342,3.75,3.4,2,2
7,8571,1773,1.7,3.75,4.75,1
7,9998,8203,2.2,3.5,3.1,1
7,10001,9997,1.73,3.6,4.8,1
7,9984,9989,1.75,3.75,4.5,0
8,8342,9998,1.36,4.75,8,1
8,8635,9993,1.33,5,8.5,1
8,9985,9984,1.53,4,6,0
8,9997,9991,5,3.75,1.67,2
8,10000,8571,2.1,3.3,3.5,1
8,1773,9987,3.6,3.5,2,0
8,8203,9994,2.2,3.25,3.3,2
8,9989,10001,2.05,3.4,3.5,0
9,9985,9989,1.36,5,7.5,1
9,9987,8635,2.7,3.4,2.5,2
9,9991,1773,1.33,5.25,8,1
9,9993,8342,4.5,3.75,1.75,0
9,8571,8203,2,3.5,3.5,1
9,9998,9994,2.05,3.6,3.4,0
9,10001,10000,2.1,3.4,3.4,0
9,9984,9997,1.4,4.6,7.5,0
1,8571,8635,5.25,3.75,1.65,0
1,9993,9994,2.38,3.25,3,2
1,9998,1773,1.8,3.6,4.33,1
1,9985,10000,1.65,3.8,5,2
1,8203,9986,1.5,4,7,1
1,8342,8475,1.29,5.25,10,1
1,9991,9989,1.3,5,11,1
1,9987,9984,1.67,3.75,5,0
10,8342,9987,1.73,3.6,4.75,0
10,9985,8635,3.1,3.4,2.25,1
10,9993,9991,3.2,3.4,2.2,0
10,9986,1773,2.1,3.4,3.4,2
10,10000,9984,1.75,3.6,4.6,1
10,9994,9989,1.67,3.6,5.5,0
10,8203,8571,2.1,3.4,3.4,2
10,8475,9998,2.55,3.4,2.63,0
11,8635,8475,1.22,6,13,1
11,9987,9993,1.5,4,6.5,1
11,9991,8571,1.53,4,6,2
11,10000,9994,1.95,3.4,3.8,2
11,1773,8342,4.75,3.6,1.73,1
11,9989,9986,1.85,3.5,4.2,2
11,9998,9985,2.9,3.3,2.38,1
11,9984,8203,2.3,3.3,3.1,2
12,8342,9994,1.53,4.33,5.5,2
12,9985,9984,1.44,4.33,7,1
12,9991,9998,1.53,4.33,5.5,1
12,9993,1773,1.8,3.8,4,2
12,9986,8635,7,4.33,1.44,1
12,8571,9987,2.4,3.5,2.75,0
12,8203,9989,1.8,3.6,4.33,1
12,8475,10000,3.1,3.4,2.25,2
13,8635,9991,1.57,4.2,5.25,1
13,9987,9985,1.85,3.6,4,2
13,10000,9986,1.67,3.5,5.5,1
13,1773,8203,2.3,3.5,2.9,1
13,9994,8475,1.53,4,6,1
13,9989,8342,4.5,3.75,1.73,1
13,9998,8571,2.05,3.5,3.4,1
13,9984,9993,2.2,3.4,3.2,1
14,8342,10000,1.7,3.75,4.75,2
14,9985,1773,1.57,4,5.5,1
14,9991,9987,2.1,3.5,3.25,2
14,9993,8475,1.67,4,4.75,2
14,9986,9994,3.2,3.4,2.2,2
14,8571,9989,1.73,3.75,4.5,1
14,8203,8635,5.25,4,1.6,2
14,9998,9984,1.91,3.6,3.8,1
15,8635,8342,1.57,4.1,5.5,1
15,9987,9998,1.62,4.1,5,1
15,10000,8203,1.73,3.75,4.5,0
15,1773,8571,2.5,3.4,2.7,0
15,9994,9985,2.63,3.4,2.55,1
15,9989,9993,2.3,3.3,3.1,2
15,8475,9986,2.1,3.5,3.3,0
15,9984,9991,3.2,3.6,2.1,0
16,8635,8571,1.29,5,11,1
16,9986,8203,2.88,3.5,2.3,0
16,10000,9985,2.38,3.5,2.8,0
16,1773,9998,2.1,3.5,3.25,2
16,9994,9993,1.62,4,5,1
16,9989,9991,3.6,3.5,2,1
16,8475,8342,5,4.2,1.6,2
16,9984,9987,3.25,3.5,2.1,1
17,8342,9986,1.36,4.75,8.5,1
17,9985,9989,1.36,4.75,8,1
17,9987,1773,1.57,4.1,5.5,0
17,9991,10000,1.95,3.5,3.75,2
17,9993,8635,5.5,4,1.57,2
17,8571,9984,1.91,3.5,4,1
17,8203,8475,1.57,4.33,5,2
17,9998,9994,2.5,3.4,2.7,2
18,8342,8203,1.53,3.75,7,0
18,8635,9984,1.29,6,8.5,1
18,9986,8571,3,3.6,2.2,1
18,10000,9993,1.55,3.8,6.5,0
18,1773,9991,3.4,3.5,2.05,0
18,9994,9987,2.3,3.4,3,2
18,9989,9998,2.4,3.25,2.9,2
18,8475,9985,4.5,3.75,1.73,2
19,9985,9986,1.3,5.5,9,1
19,9987,9989,1.36,4.75,8.5,1
19,9991,8475,1.4,4.75,7.5,2
19,9993,8342,4.2,3.75,1.8,2
19,8571,10000,2.4,3.3,2.9,2
19,8203,9994,2.4,3.4,2.8,1
19,9998,8635,4.75,4.2,1.62,2
19,9984,1773,2,3.5,3.6,0
2,8635,9993,1.25,5.5,12,1
2,9986,8342,5.5,4,1.57,2
2,10000,9991,2.7,3.4,2.5,1
2,1773,9987,3.8,3.6,1.91,0
2,9994,9998,1.85,3.6,4,0
2,9989,9985,5,3.5,1.73,0
2,8475,8203,3.3,3.4,2.15,0
2,9984,8571,1.91,3.5,4,2
20,8342,9998,1.44,4.5,6.5,1
20,8635,1773,1.22,6,13,1
20,9986,9993,2.38,3.4,2.88,1
20,10000,9987,2.4,3.4,2.8,1
20,9994,9991,2.3,3.25,3.1,0
20,8203,9985,3,3.6,2.2,2
20,9989,9984,2.6,3.3,2.63,0
20,8475,8571,3,3.4,2.3,1
21,9985,8342,2.1,3.5,3.3,2
21,9987,8635,3.4,3.6,2.05,2
21,9991,9986,1.4,4.5,7.5,2
21,9993,8203,2.63,3.3,2.63,2
21,1773,9989,1.91,3.6,3.75,0
21,8571,9994,2.25,3.5,3,2
21,9998,10000,2.55,3.4,2.63,0
21,9984,8475,1.8,3.6,4.33,0
22,8342,8571,1.53,4,6,0
22,8635,9989,1.17,7,15,1
22,9985,9993,1.25,5.5,12,1
22,9986,9998,2.5,3.3,2.75,2
22,10000,1773,1.57,4,5.5,1
22,9994,9984,1.73,3.75,4.5,1
22,8203,9991,2.5,3.4,2.7,1
22,8475,9987,4,3.6,1.85,0
23,8635,10000,1.44,4.2,7.5,2
23,9987,9986,1.36,5,7.5,1
23,9991,9985,2.8,3.25,2.5,0
23,1773,9994,2.8,3.25,2.5,2
23,8571,9993,1.75,3.5,4.75,1
23,9989,8475,2,3.4,3.75,0
23,9998,8203,2.3,3.3,3.1,2
23,9984,8342,5,4.1,1.62,2
24,8342,9991,1.73,3.75,4.5,0
24,9985,8571,1.57,3.75,6,1
24,9993,9998,,,,0
24,9986,9984,2.5,3.4,2.7,1
24,10000,9989,1.53,4,6,1
24,9994,8635,4.5,3.75,1.75,2
24,8203,9987,2.63,3.3,2.63,1
24,8475,1773,2.3,3.4,3,1
25,8635,9985,1.62,3.8,5.5,0
25,9987,8342,2.2,3.5,3.1,1
25,9991,9993,1.44,4.33,7,1
25,1773,9986,1.91,3.6,3.8,1
25,8571,8203,2,3.5,3.6,1
25,9989,9994,3.1,3.4,2.25,0
25,9998,8475,1.8,3.75,4.2,1
25,9984,10000,2.9,3.3,2.4,2
26,8342,1773,1.4,5,6.5,1
26,9985,9998,1.44,4.5,7,2
26,9993,9987,3.9,3.5,1.91,2
26,9986,9989,2.3,3.25,3.1,1
26,9994,10000,2.25,3.4,3.1,0
26,8571,9991,2.6,3.3,2.63,1
26,8203,9984,1.83,3.75,4,1
26,8475,8635,5.75,4.2,1.53,2
27,8635,9986,1.2,6.5,13,1
27,9987,8571,1.7,3.75,4.75,1
27,10000,8475,1.5,4,7,1
27,1773,9993,2.1,3.5,3.3,0
27,9994,8342,2.6,3.5,2.5,0
27,9989,8203,2.7,3.3,2.6,2
27,9998,9991,2.5,3.4,2.7,2
27,9984,9985,3.8,3.6,1.91,2
28,8342,8635,3.1,3.4,2.25,0
28,9985,9987,1.91,3.6,3.75,0
28,9991,9984,1.57,4.33,5,1
28,9993,9989,2.1,3.5,3.4,2
28,9986,10000,4.33,3.5,1.83,2
28,8571,9998,1.91,3.4,4,2
28,8203,1773,1.67,3.6,5.25,2
28,8475,9994,3.3,3.5,2.1,0
29,8635,8203,1.3,5.25,9.5,1
29,9987,9991,1.85,3.4,4.33,1
29,10000,8342,2.4,3.3,2.9,2
29,1773,9985,4,3.5,1.91,2
29,9994,9986,1.53,4,6,0
29,9989,8571,2.5,3.3,2.8,1
29,8475,9993,2.15,3.4,3.25,1
29,9984,9998,2.63,3.3,2.63,2
3,9985,8475,1.3,5.25,9.5,1
3,9987,9994,1.75,3.8,4.33,1
3,9991,1773,1.33,5,8.5,0
3,9993,10000,2.88,3.4,2.38,0
3,8571,9986,1.57,4,5.5,2
3,8203,8342,2.88,3.3,2.4,0
3,9998,9989,1.62,3.8,5.5,0
3,9984,8635,3.6,3.6,1.95,2
30,8342,9989,1.3,5.5,9,1
30,9985,9994,1.8,3.6,4.33,2
30,9991,8635,3.8,3.6,1.91,0
30,9993,9984,2.2,3.4,3.2,1
30,9986,8475,2.1,3.5,3.3,1
30,8571,1773,1.91,3.6,3.8,0
30,8203,10000,2.63,3.4,2.55,2
30,9998,9987,2.88,3.4,2.38,2
4,8342,9993,1.36,4.75,8.5,1
4,8635,9998,1.29,5.5,9.5,1
4,9986,9985,4,3.75,1.83,2
4,10000,8571,2,3.4,3.75,1
4,1773,9984,2.6,3.4,2.6,1
4,9994,8203,1.95,3.5,3.75,1
4,9989,9987,3.6,3.5,2,0
4,8475,9991,4.5,3.75,1.75,2
5,9985,8203,,,,1
5,9987,10000,,,,1
5,9991,9994,1.65,3.75,5.25,1
5,9993,9986,1.83,3.5,4.33,1
5,1773,8635,5.5,3.75,1.62,0
5,8571,8475,1.53,4,6,1
5,9998,8342,,,,2
5,9984,9989,1.83,3.25,4.75,2
6,8342,9985,1.83,3.6,4.2,1
6,8635,9987,1.53,3.8,6.5,0
6,9986,9991,4.33,3.6,1.8,0
6,10000,9998,1.75,3.75,4.5,2
6,9994,8571,1.91,3.5,4,2
6,8203,9993,1.8,3.6,4.33,2
6,9989,1773,1.8,3.6,4.33,0
6,8475,9984,2.7,3.4,2.5,1
7,9987,8475,1.4,4.5,8,0
7,9991,8203,1.4,4.5,8,2
7,9993,9985,3.2,3.4,2.2,1
7,1773,10000,2.8,3.4,2.4,2
7,8571,8342,3.4,3.4,2.1,0
7,9989,8635,5,3.8,1.67,0
7,9998,9986,1.57,4,5.75,2
7,9984,9994,2.4,3.4,2.8,2
8,8342,9984,1.4,4.75,7,1
8,9985,9991,1.83,3.75,4,2
8,9993,8571,2.1,3.4,3.4,1
8,9986,9987,3.75,3.6,1.91,2
8,10000,8635,3.75,3.5,1.95,2
8,9994,1773,1.57,4,5.75,0
8,8203,9998,1.83,3.6,4.2,1
8,8475,9989,2.4,3.4,2.8,0
9,8635,9994,1.4,4.5,8,1
9,9987,8203,1.62,4.1,5,1
9,9991,8342,2.3,3.4,3,0
9,1773,8475,2,3.5,3.6,1
9,8571,9985,2.8,3.3,2.5,1
9,9989,10000,2.38,3.2,3,2
9,9998,9993,,,,1
9,9984,9986,1.91,3.6,3.75,1
1,8475,9989,,,,1
1,9991,8573,,,,2
2,9989,9991,,,,1
2,8573,8475,,,,0
3,9991,8475,,,,1
3,8573,9989,,,,1
4,8475,9991,,,,2
4,9989,8573,,,,2
5,9989,8475,,,,1
5,8573,9991,,,,0
6,8475,8573,,,,2
6,9991,9989,,,,1
1,9985,9986,1.36,4.75,8.5,1
1,8475,8342,4.2,3.6,1.83,2
1,9984,9991,3.6,3.5,2,0
1,9989,8573,2.4,3.2,3,1
1,10001,9994,3,3.4,2.3,1
1,8203,9987,2.63,3.25,2.63,1
1,8635,274581,1.2,6.5,13,1
1,10000,8571,1.91,3.6,3.8,1
10,8342,9985,1.91,3.3,4.2,1
10,8635,9987,1.57,4,5.5,0
10,9986,8571,2.05,3.4,3.5,2
10,274581,8203,2.38,3.5,2.8,0
10,9994,8573,1.8,3.5,4.5,1
10,9989,10000,3.4,3.4,2.1,1
10,10001,9991,3,3.4,2.3,0
10,8475,9984,2,3.4,3.75,1
11,9985,10000,1.62,3.8,5.5,2
11,9987,10001,1.8,3.75,4.2,1
11,9991,9986,1.62,3.8,5.5,0
11,8573,274581,1.8,3.7,4.2,0
11,9994,8342,2.7,3.4,2.5,2
11,8571,8475,1.8,3.5,4.5,1
11,8203,8635,3.6,3.5,2,0
11,9984,9989,2.05,3.6,3.3,2
12,8342,9991,1.8,3.75,4.2,0
12,8635,9985,1.57,3.9,5.5,2
12,9986,8573,2.15,3.4,3.3,1
12,10000,9984,1.67,3.75,5,2
12,274581,9994,3.3,3.4,2.15,0
12,9989,8203,2.7,3.25,2.6,2
12,10001,8571,2.1,3.4,3.4,1
12,8475,9987,3.4,3.4,2.1,2
13,9987,9989,1.5,4.33,6,1
13,9991,8475,1.4,4.5,7.5,1
13,8573,10001,1.91,3.6,3.75,1
13,274581,8342,4.5,3.75,1.73,2
13,9994,9986,1.65,3.75,5.25,1
13,8571,8635,4.2,3.6,1.83,2
13,8203,10000,2,3.6,3.5,0
13,9984,9985,4,3.6,1.85,2
14,8635,9994,1.62,4,5.25,0
14,9985,8203,1.62,3.8,5.5,1
14,9986,8342,4.75,3.6,1.73,0
14,10000,9987,2.4,3.4,2.8,1
14,9989,9991,4.75,3.6,1.73,2
14,10001,274581,1.75,3.75,4.33,2
14,8475,8573,3.2,3.3,2.25,1
14,9984,8571,3.2,3.5,2.15,2
15,8342,10001,1.25,5.75,11,1
15,9987,9985,2.5,3.3,2.75,2
15,9991,8635,2.6,3.3,2.63,2
15,8573,10000,2.38,3.3,2.9,2
15,274581,9986,2.38,3.4,2.88,2
15,9994,8475,1.36,4.5,9,1
15,8571,9989,1.67,3.8,5,1
15,8203,9984,1.44,4.33,7,0
16,274581,9989,1.95,3.5,3.75,1
16,9994,10001,1.33,5.25,8,0
16,8571,10000,2.25,3.5,3,1
16,8342,8475,1.17,7,15,1
16,9987,8203,2,3.4,3.75,1
16,9991,9984,1.29,5.5,10,1
16,8573,9985,3.75,3.4,2,1
16,9986,8635,4.2,3.75,1.8,1
17,8635,8342,2.3,3.3,3.1,0
17,9985,8571,1.57,4,5.5,2
17,10000,9991,2.7,3.4,2.5,1
17,8203,8573,1.91,3.4,4,0
17,9989,9994,4,3.6,1.85,0
17,10001,9986,2.6,3.3,2.63,2
17,8475,274581,2.2,3.3,3.3,1
17,9984,9987,4,3.4,1.91,2
18,8342,10000,1.44,4.33,7,1
18,9991,9987,1.83,3.6,4.2,0
18,8573,9989,1.75,3.75,4.5,1
18,9986,9985,2.7,3.4,2.5,2
18,274581,8635,4.75,3.6,1.73,1
